id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count
23890,,HAMBURG-AMERIKA LINIE,"  DAILY MENU, DINNER ",COMMERCIAL,"ON BOARD ""KAISERIN AUGUSTE VICTORIA""",BROADSIDE; COL; 8.5X12.5;,,"""THIS WAS OBTAINED ON BOARD THE 'KAISERIN AUGUSTE VICTORIA' 18, JULY, 1906 BUTTOLPH"" WRITTEN ON BACK; RITZ CARLTON RESTAURANT PRICED MENU; MENU IN FRENCH;",1906-576,,,1906-07-14,Hamburg Amerika Linie,,Deutsche Marks,DM,complete,2.0,65.0
27374,,Park Lane,  DINR ,RESTAURANT,Park Lane; Park Lounge,broadside; 7.75 x 12.25 inches,SECULAR HOLIDAY,"Baratta collection; wine suggestions; couvert $8.00 per person; music by Jan Schaff; ""Service from Noon Onward In The Park Lounge""; color (red, gold)",Baratta 83,,,1963-11-28,Park Lane,,Dollars,$,complete,1.0,38.0
24304,,FRATERNAL UNION OF ANOINTED HIGH PRIESTS OF THE STATE OF NEW YORK, THIRD ANNUAL BANQUET   ,SOC;,"RICCADONNA'S, NEW YORK, NY",FOLDER; ILLUS;4.5X5.5;,ANNIVERSARY;,DECORATED WITH GOLD LEAVES AND MENU EMBOSSED; INCLUDES OFFICERS AND DETAILS OF PROGRAM,1893-073,,,1893-06-05,Fraternal Union Of Anointed High Priests Of The State Of New York,,,,complete,4.0,22.0
19841,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,EN ROUTE ABOARD SCNELLDAMPFER (EXPRESS STEAMER) AUGUSTE VICTORIA,CARD; ILLS; 5 X 8;,,GERMAN AND ENGLISH; WOMAN IN CLASSICAL DRESS HOLDING SHIELD WITH INITIALS  H.A.P.A.G.; STEAMER; FRUITS;,1900-2593,,,1900-03-28,Hamburg Amerika Linie,,,,complete,2.0,26.0
33173,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0923_wotm,,,1917-12-14,The Biltmore,,Dollars,$,complete,4.0,170.0
12993,,PENNSYLVANIA RAILROAD,personally conducted tour through mexico & california,COMMERCIAL,"PULLMAN, EN ROUTE",CARD; 5.25X7;,,,1900-1086,,,1900-02-15,Pennsylvania Railroad,,,,complete,2.0,26.0
30175,,Waldorf Astoria,,,,23.5x15.5cm folded; 23.5x31cm open,,Metropolitan Life Insurance Company,1939-0127_wotm,,,1939-05-24,Waldorf Astoria,,,,complete,22.0,17.0
35148,Hanover Lunch,Hanover Lunch,,,,,,Brownsville Board of Trade,1913-0376_wotm,,,1913-04-17,Hanover Lunch,,Drachmas,Drs.,complete,2.0,69.0
28552,,R.M.S. Parthia,,,,16.5x21cm folded; 16.5x42cm open,,,1957-0090_wotm,,,1957-09-06,R.M.S. Parthia,,,,complete,3.0,70.0
20862,,NIPPON YUSEN KAISHA,  dinner   ,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; ILLUS; COL; 10.5 X 9.5;,,HANDWRITTEN; ILLUSTRATION OF CHILDREN CARRYING LANTERNS AND DRUM; MAP OF STEAMSHIP ROUTES ON BACK;,1900-4198,,,1900-08-30,Nippon Yusen Kaisha,,,,complete,2.0,20.0
31437,,Hotel Brevoort,,,,46x15cm,,The Dickens Fellowship,1932-0006_wotm,,,1932-02-06,Hotel Brevoort,,,,complete,1.0,13.0
29984,,[Restaurant And/Or Location Not Given],,,,25x19cm folded; 25x38cm open,,,1949-0074_wotm,,,1949-12-24,[Restaurant And/Or Location Not Given],,,,complete,2.0,50.0
32747,Hotel Imperial,Hotel Imperial,,,,28x18cm,,,1917-0484_wotm,,,1917-11-15,Hotel Imperial,,Dollars,$,complete,2.0,113.0
30956,,Hotel Majestic,,,,19x12cm,,,1938-0184_wotm,,,1938-12-15,Hotel Majestic,,,,complete,1.0,20.0
20197,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSIDE; 5.5 X 7.75;,DAILY,HANDWRITTEN; RED BORDER;,1900-4668,,,1900-10-11,Nippon Yusen Kaisha,,,,complete,2.0,12.0
32375,Healy's Forty-second Street restaurant,Healy's Forty-second Street restaurant,,,,33x18cm,,dinner,1918-0251_wotm,,,1918-02-19,Healy's Forty-second Street restaurant,,Dollars,$,complete,2.0,311.0
33159,Waldorf Astoria,Waldorf Astoria,,,,23x17.5cm folded; 23x35cm opened,,,1917-0909_wotm,,,1917-12-12,Waldorf Astoria,,Dollars,$,complete,4.0,186.0
28244,,S.S. Nieuw Amsterdam,,,,34x21cm,,,1965-0056_wotm,,,1965-07-03,S.S. Nieuw Amsterdam,,,,complete,1.0,114.0
31473,,"T.N. ""Conte Di Savoia""""""",,,,20x14cm folded; 20x28cm open,,,1932-0042_wotm,,,1932-12-17,"T.N. ""Conte Di Savoia""""""",,,,complete,4.0,48.0
14836,,,,,,,,,,,,1900-04-08,Master Printers' Association,,,,complete,2.0,30.0
27911,,The Four Seasons,,,,22x14cm folded; 22x28cm open,,,1973-0019_wotm,,,1973-01-17,"The Wine And Food Society, Incorporated, New York",,,,complete,4.0,13.0
12482,,NOVIOMAGUS,  DINNER   ,,"FREEMASONS' TAVERN, [LONDON, ENGLAND]",CARD; 4.25X6.25;,,FRENCH; [LOCATION INFO HANDWRITTEN ON BACK OF MENU];,1900-2856,,,1900-04-18,Noviomagus,,,,complete,2.0,16.0
19715,,HOTEL MARIE ANTOINETTE,luncheon,COMMERCIAL,66TH STREET AND BROADWAY [NY],CARD;4.75 X 7.5;,,PRICED MENU;,1900-2193,,,1900-02-27,Hotel Marie Antoinette,,Dollars,$,complete,2.0,81.0
16941,,STATLER'S HOTEL AND RESTAURANT,dinr,COMMERCIAL,"ELLICOTT SQUARE, BUFFALO, NY",CARD; COL; ILLUS; 5.75 X 8;,,GREEN ILLUSTRATION OF HOTEL AND BUFFALO EXPOSITION (?);,1901-1813,,,1901-07-02,Statler's Hotel And Restaurant,,,,complete,2.0,23.0
35307,Plaza,Plaza,,,,,,The Chironian,1913-0535_wotm,,,1913-05-29,Plaza,,,,complete,8.0,16.0
28851,,Holland America Cruises,,,,28x21.5cm folded; 28x43 open,,,1987-0084_wotm,,,1987-01-01,Holland America Cruises,,Dollars,$,complete,3.0,45.0
32703,Delmonicos,Delmonicos,,,,30.5x22cm,,menu also printed in French,1917-0441_wotm,,,1917-11-13,Delmonicos,,Dollars,$,complete,2.0,254.0
23366,,SOCIETY SONS OF THE REVOLUTION IN THE STATE OF MISSOURI,FIRST ANNUAL BANQUET,PATR;,"MERCANTILE CLUB HOUSE, ST. LOUIS MO",CARD FOLDER; ILLUS; COL; 4.25 X 5.5;,OTHER (ANNIV),"PORTRAIT OF WASHINGTON, BLUE; GOLD LAUREL WREATH; FRENCH; TWO COPIES;",1895-043,,,1895-02-22,Society Sons Of The Revolution In The State Of Missouri,,,,complete,6.0,12.0
22600,,COEUR DE LION CAMMANDERY NUMBER TWENTY-THREE KNIGHTS TEMPLAR,ALL AMERICAN BANQUET IN HONOR OF EDWIN C. HALL,SOC;,NEW YORK,FOLDER; ILLUS; 6 X 9;,COMPLIMENTARY/TESTIMONIAL,COURSES CHOSEN TO ILLUSTATION VARIOUS AREAS OF THE U.S.; SMALL SKETCHES; SKETCH OF EDWIN C. HALL;,1907-065,,,1907-01-11,Coeur De Lion Cammandery Number Twenty Three Knights Templar,,,,complete,8.0,18.0
25930,,ASTOR HOUSE,dinner,COMMERCIAL,NEW YORK,FOLDER; ILLUS; 7 X 10;,DINNER,PRICED MENU AND WINE LIST; ILLUS. OF HOTEL; CAUTIONARY NOTE ABOUT CHECKING PRICES ON CHECK WITH MENU;,1900-062,,,1900-01-07,Astor House,,Dollars,$,complete,4.0,489.0
24331,,AMERICAN LINE TO MONTREAL,BREAKFAST,COMMERCIAL,AT SEA,CARD; ILLUS; 5.25 X 8.25;,,ILLUSTRATION OF SHIP; PRICED WINE LIST;,1898-212,,,1898-07-01,American Line To Montreal,,Dollars,$,complete,2.0,43.0
24693,,AMEN CORNER AXE,DINNER,POL;,"FIFTH AVENUE HOTEL, [NEW YORK]",BOOKLET; 16 X 12,"OTHER, [SOC?];",CHAMPAGNES AND WINES LISTED;8 PAGE IRREVERANT NEWPAPER FORMAT;,1908-105,,,1908-02-01,Amen Corner Axe,,,,complete,8.0,26.0
32777,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm opened,,National Hotel Men's Exposition,1917-0514_wotm,,,1917-11-17,The Biltmore,,Dollars,$,complete,4.0,164.0
28574,,Coffee House,,,,21.5x14cm folded; 21.5x28cm open,,,1957-0112_wotm,,,1957-12-12,Coffee House,,Dollars,$,complete,5.0,69.0
26802,,Kaiserhof,,RESTAURANT,Kaiserhof,Folder; 8 x 11.5 inches,,Dieter Zander Collection; prices are written in by hand.,Zander 361,,,1976-04-11,Kaiserhof,,Deutsche Marks,DM,complete,4.0,76.0
23179,,BIRMINGHAM ALUMNI ASSOCIATION OF THE UNIVERSITY OF THE SOUTH,ANNUAL BANQUET,EDUC;,"BIRMINGHAM,ALABAMA",BOOKLET;RIBBON TRIM;5X7;,ANNUAL,LIST OF SPEAKERS & MEMBERS;,1906-781,,,1906-10-26,Birmingham Alumni Association Of The University Of The South,,,,complete,8.0,23.0
25791,,FREINDS OF WILLIAM CLAUSS,dinner to above,SOC;,"THE ST. NICHOLAS, CINCINNATI, OH",CARD; COL; ILLUS; 11/25 X 4/25;,COMPLIMENTARY/TESTIMONIAL,"MARTINIS AND WINES IWITH EACH COURSE; GRAY STOCK, PINK VELOUR CARNATIONS;",1908-106,,,1908-02-01,Freinds Of William Clauss,,,,complete,2.0,22.0
